SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,START_DATE,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT
00131.HK,00131,卓能(集团),10007411,2006-06-30 00:00:00,001,6-30,2005-07-01 00:00:00,004027001,股息,18874415.7
00131.HK,00131,卓能(集团),10007411,2006-06-30 00:00:00,001,6-30,2005-07-01 00:00:00,004027002,每股基本盈利,1.5750126
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,2004-07-01 00:00:00,004001001,营业额,107604950.3
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,2004-07-01 00:00:00,004001999,营运收入,107604950.3
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,2004-07-01 00:00:00,004005001,营运支出,87359071.5
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,2004-07-01 00:00:00,004007999,毛利,20245878.8
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,2004-07-01 00:00:00,004010003,销售及分销费用,9672486.7
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,2004-07-01 00:00:00,004010999,经营溢利,10573392.1
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,2004-07-01 00:00:00,004011201,融资成本,22663201.8
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,2004-07-01 00:00:00,004011997,溢利其他项目,495524592.5
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,2004-07-01 00:00:00,004011999,除税前溢利,483434782.8
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,2004-07-01 00:00:00,004012001,税项,85914002.2
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,2004-07-01 00:00:00,004012002,持续经营业务税后利润,397520780.6
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,2004-07-01 00:00:00,004012999,除税后溢利,397520780.6
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,2004-07-01 00:00:00,004025002,股东应占溢利,397520780.6
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,2003-07-01 00:00:00,004001001,营业额,53179734.3
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,2003-07-01 00:00:00,004001999,营运收入,53179734.3
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,2003-07-01 00:00:00,004005003,其他成本,19666964.2
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,2003-07-01 00:00:00,004007999,毛利,33512770.1
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,2003-07-01 00:00:00,004010001,其他收入,16443950.0
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,2003-07-01 00:00:00,004010004,行政开支,9658433.6
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,2003-07-01 00:00:00,004010999,经营溢利,40298286.5
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,2003-07-01 00:00:00,004011201,融资成本,9333798.2
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,2003-07-01 00:00:00,004011999,除税前溢利,30964488.3
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,2003-07-01 00:00:00,004012001,税项,393593.9
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,2003-07-01 00:00:00,004012002,持续经营业务税后利润,30570894.4
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,2003-07-01 00:00:00,004012999,除税后溢利,30570894.4
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,2003-07-01 00:00:00,004025002,股东应占溢利,30570894.4
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,2003-07-01 00:00:00,004027001,股息,3087219.0
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,2003-07-01 00:00:00,004027002,每股基本盈利,0.42022249
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,2003-07-01 00:00:00,004099999,非运算项目,-19666964.2
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,2002-07-01 00:00:00,004001001,营业额,96546914.8
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,2002-07-01 00:00:00,004001999,营运收入,96546914.8
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,2002-07-01 00:00:00,004005003,其他成本,81030048.4
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,2002-07-01 00:00:00,004007999,毛利,15516866.4
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,2002-07-01 00:00:00,004010001,其他收入,1098342.0
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,2002-07-01 00:00:00,004010004,行政开支,9647369.2
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,2002-07-01 00:00:00,004010012,其他支出,15438337.6
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,2002-07-01 00:00:00,004010999,经营溢利,-8470498.4
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,2002-07-01 00:00:00,004011201,融资成本,13080351.2
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,2002-07-01 00:00:00,004011999,除税前溢利,-21550849.6
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,2002-07-01 00:00:00,004012001,税项,142200.8
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,2002-07-01 00:00:00,004012002,持续经营业务税后利润,-21693050.4
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,2002-07-01 00:00:00,004012999,除税后溢利,-21693050.4
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,2002-07-01 00:00:00,004025002,股东应占溢利,-21693050.4
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,2002-07-01 00:00:00,004027002,每股基本盈利,-0.42002296
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,2002-07-01 00:00:00,004099999,非运算项目,-81030048.4
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,2001-07-01 00:00:00,004001001,营业额,26141668.8
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,2001-07-01 00:00:00,004001999,营运收入,26141668.8
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,2001-07-01 00:00:00,004005001,营运支出,17877473.6
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,2001-07-01 00:00:00,004007999,毛利,8264195.2
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,2001-07-01 00:00:00,004010003,销售及分销费用,9374643.4
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,2001-07-01 00:00:00,004010999,经营溢利,-1110448.2
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,2001-07-01 00:00:00,004011201,融资成本,18771559.4
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,2001-07-01 00:00:00,004011997,溢利其他项目,266210.6
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,2001-07-01 00:00:00,004011999,除税前溢利,-19615797.0
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,2001-07-01 00:00:00,004012001,税项,-65757.2
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,2001-07-01 00:00:00,004012002,持续经营业务税后利润,-19550039.8
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,2001-07-01 00:00:00,004012999,除税后溢利,-19550039.8
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,2001-07-01 00:00:00,004025002,股东应占溢利,-19550039.8
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,004001001,营业额,21443668.4
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,004001999,营运收入,21443668.4
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,004005001,营运支出,12389510.0
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,004007999,毛利,9054158.4
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,004010003,销售及分销费用,12141189.2
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,004010012,其他支出,15975304.8
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,004010999,经营溢利,-19062335.6
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,004011201,融资成本,16394478.8
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,004011999,除税前溢利,-35456814.4
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,004012001,税项,113548.4
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,004012002,持续经营业务税后利润,-35570362.8
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,004012999,除税后溢利,-35570362.8
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,004025002,股东应占溢利,-35570362.8
