SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,START_DATE,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,010999,现金净额,804704102.4
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,011001,期初现金,363821325.12
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,011997,期间变动其他项目,-42338857.44
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,011999,期末现金,1126186570.08
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,001001,除税前溢利(业务利润),675694115.46
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,001002,减:利息收入,22849168.5
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,001003,加:利息支出,26393318.64
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,001004,减:投资收益,199682.82
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,001007,减:重估盈余,600666154.74
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,001008,减:出售资产之溢利,9811727.64
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,001009,加:折旧及摊销,1642325.22
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,001010,减:汇兑收益,52377595.38
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,001999,营运资金变动前经营溢利,17825430.24
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,002002,应收帐款减少,-2660091.84
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,002006,营运资本变动其他项目,100820471.58
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,002008,预收账款、按金及其他应付款增加(减少),33791259.24
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,002011,发展中物业(增加)减少,-2734862.94
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,002999,经营产生现金,147042206.28
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,003002,已付利息(经营),24874145.82
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,003999,经营业务现金净额,122168060.46
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,005001,已收利息(投资),23361130.62
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,005002,已收股息(投资),199682.82
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,005003,存款减少(增加),7453359.18
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,005005,购建固定资产,694931.4
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,005006,处置无形资产及其他资产,95159859.48
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,005007,购建无形资产及其他资产,294986064.06
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,005999,投资业务现金净额,-169506963.36
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,007001,新增借款,150667285.14
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,007002,偿还借款,159174477.0
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,007004,已付股息(融资),21227075.46
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,007999,融资业务现金净额,-29734267.32
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,010999,现金净额,-77073170.22
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,011001,期初现金,456009586.38
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,011997,期间变动其他项目,-28569597.48
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,011999,期末现金,350366818.68
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,001001,除税前溢利(业务利润),884202811.2
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,001002,减:利息收入,20935859.2
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,001003,加:利息支出,26812266.2
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,001004,减:投资收益,210775.0
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,001007,减:重估盈余,953352187.0
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,001008,减:出售资产之溢利,2646490.9
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,001009,加:折旧及摊销,1544559.2
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,001010,减:汇兑收益,66351970.0
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,001997,加:经营调整其他项目,56978384.2
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,001999,营运资金变动前经营溢利,-73959261.3
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,002002,应收帐款减少,-12371649.4
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,002006,营运资本变动其他项目,8307907.4
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,002008,预收账款、按金及其他应付款增加(减少),-71642422.5
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,002011,发展中物业(增加)减少,-39586917.4
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,002999,经营产生现金,-189252343.2
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,003002,已付利息(经营),18328994.0
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,003003,已付税项,793357.1
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,003999,经营业务现金净额,-208374694.3
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,005001,已收利息(投资),21257923.4
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,005002,已收股息(投资),186325.1
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,005003,存款减少(增加),-141792558.0
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,005005,购建固定资产,408903.5
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,005007,购建无形资产及其他资产,13874896.7
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,005010,收回投资所得现金,13696159.5
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,005011,投资支付现金,55534997.0
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,005999,投资业务现金净额,-176470947.2
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,006999,融资前现金净额,-384845641.5
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,007001,新增借款,540392532.9
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,007002,偿还借款,529267828.4
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,007004,已付股息(融资),22093435.5
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,007006,发行股份,68753118.8
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,007999,融资业务现金净额,57784387.8
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,010999,现金净额,-327061253.7
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,011001,期初现金,738772276.7
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,011997,期间变动其他项目,25346115.3
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,011999,期末现金,437057138.3
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,013999,非运算项目,874114276.6
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,001001,除税前溢利(业务利润),1039158880.16
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,001002,减:利息收入,11286431.68
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,001003,加:利息支出,19930046.96
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,001004,减:投资收益,485167.28
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,001007,减:重估盈余,68102210.72
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,001008,减:出售资产之溢利,1916367.36
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,001009,加:折旧及摊销,1608255.76
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,001010,减:汇兑收益,-14362340.16
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,001997,加:经营调整其他项目,88989573.44
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,001999,营运资金变动前经营溢利,1082258919.44
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,002002,应收帐款减少,47240017.68
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,002006,营运资本变动其他项目,9797080.96
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,002008,预收账款、按金及其他应付款增加(减少),-1183554730.56
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,002011,发展中物业(增加)减少,196804331.68
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,002999,经营产生现金,152545619.2
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,003002,已付利息(经营),27193669.44
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,003003,已付税项,251215104.4
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,003999,经营业务现金净额,-125863154.64
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,005001,已收利息(投资),8459616.24
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,005002,已收股息(投资),433092.08
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,005003,存款减少(增加),-599732.72
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,005005,购建固定资产,329809.6
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,005007,购建无形资产及其他资产,59708556.4
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,005010,收回投资所得现金,8970821.12
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,005011,投资支付现金,97542925.04
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,005999,投资业务现金净额,-140317494.32
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,006999,融资前现金净额,-266180648.96
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,007001,新增借款,375819775.04
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,007002,偿还借款,268024978.96
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,007004,已付股息(融资),9602666.88
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,007006,发行股份,52077803.76
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,007999,融资业务现金净额,150269932.96
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,010999,现金净额,-115910716.0
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,011001,期初现金,861171054.08
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,011997,期间变动其他项目,15260637.36
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,011999,期末现金,760520975.44
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,013999,非运算项目,1521041950.88
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,001001,除税前溢利(业务利润),989036944.05
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,001002,减:利息收入,1386274.74
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,001003,加:利息支出,24846111.57
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,001004,减:投资收益,637583.82
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,001007,减:重估盈余,1032539647.05
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,001008,减:出售资产之溢利,7562120.16
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,001009,加:折旧及摊销,1476015.09
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,001010,减:汇兑收益,-4963068.69
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,001997,加:经营调整其他项目,-263238.36
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,001999,营运资金变动前经营溢利,-22066724.73
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,002002,应收帐款减少,47376067.44
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,002004,应付帐款及应计费用增加(减少),1161518751.42
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,002006,营运资本变动其他项目,-1764893.55
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,002011,发展中物业(增加)减少,-50028963.12
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,002999,经营产生现金,1135034237.46
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,003002,已付利息(经营),61014891.3
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,003003,已付税项,66664.26
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,003999,经营业务现金净额,1073952681.9
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,005001,已收利息(投资),773476.35
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,005002,已收股息(投资),535023.42
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,005003,存款减少(增加),13143969.93
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,005005,购建固定资产,1609343.61
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,005006,处置无形资产及其他资产,668662185.21
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,005007,购建无形资产及其他资产,44429165.28
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,005011,投资支付现金,24227330.49
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,005999,投资业务现金净额,612848815.53
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,006999,融资前现金净额,1686801497.43
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,007001,新增借款,1060383086.31
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,007002,偿还借款,1968658843.38
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,007004,已付股息(融资),1991381.1
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,007006,发行股份,33497935.98
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,007999,融资业务现金净额,-876769202.19
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,010999,现金净额,810032295.24
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,011001,期初现金,37367027.07
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,011997,期间变动其他项目,624763.77
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,011999,期末现金,848024086.08
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,2015-07-01 00:00:00,013999,非运算项目,1696048172.16
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,001001,除税前溢利(业务利润),203024490.06
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,001002,减:利息收入,114348.45
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,001003,加:利息支出,23896460.22
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,001004,减:投资收益,688456.53
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,001006,加:减值及拨备,43373.55
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,001007,减:重估盈余,227279767.83
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,001008,减:出售资产之溢利,10052411.67
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,001009,加:折旧及摊销,2848459.32
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,001010,减:汇兑收益,-16265081.25
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,001997,加:经营调整其他项目,60722.97
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,001999,营运资金变动前经营溢利,8003602.89
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,002002,应收帐款减少,1031501.88
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,002006,营运资本变动其他项目,16731149.76
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,002011,发展中物业(增加)减少,-121277966.07
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,002999,经营产生现金,-95511711.54
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,003002,已付利息(经营),65240128.08
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,003999,经营业务现金净额,-160751839.62
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,005001,已收利息(投资),114348.45
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,005002,已收股息(投资),688456.53
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,005003,存款减少(增加),-2851613.76
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,005005,购建固定资产,2134767.27
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,005007,购建无形资产及其他资产,57845332.11
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,005010,收回投资所得现金,1238117.7
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,005997,投资业务其他项目,-29016904.95
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,005999,投资业务现金净额,-89807695.41
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,006999,融资前现金净额,-250559535.03
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,007001,新增借款,897922386.54
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,007002,偿还借款,693912922.59
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,007004,已付股息(融资),1730998.95
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,007006,发行股份,4059764.28
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,007999,融资业务现金净额,206338229.28
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,010999,现金净额,-44221305.75
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,011001,期初现金,78591295.38
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,011997,期间变动其他项目,108828.18
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,011999,期末现金,34478817.81
00131.HK,00131,卓能(集团),10007411,2015-06-30 00:00:00,001,6-30,2014-07-01 00:00:00,013999,非运算项目,68957635.62
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,001001,除税前溢利(业务利润),313296300.0
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,001002,减:利息收入,972343.75
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,001003,加:利息支出,13660437.5
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,001004,减:投资收益,1310481.25
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,001007,减:重估盈余,322530787.5
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,001008,减:出售资产之溢利,839787.5
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,001009,加:折旧及摊销,2275681.25
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,001010,减:汇兑收益,-1256506.25
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,001997,加:经营调整其他项目,-351631.25
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,001999,营运资金变动前经营溢利,4483893.75
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,002002,应收帐款减少,-4668043.75
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,002004,应付帐款及应计费用增加(减少),457993.75
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,002006,营运资本变动其他项目,-255587.5
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,002011,发展中物业(增加)减少,-280522362.5
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,002999,经营产生现金,-280504106.25
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,003002,已付利息(经营),59093100.0
00131.HK,00131,卓能(集团),10007411,2014-06-30 00:00:00,001,6-30,2013-07-01 00:00:00,003997,经营业务其他项目,929481.25
